id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
25315212,Apartamento Union,20879863,Emilio,,Cadaqués ,42.28843,3.27543,Entire home/apt,55,1,142,12/6/21,3.25,2,355,42,Exempt
25315263,Belleza y tranquilidad en interior Costa Brava,191201472,Salut,,Lladó,42.248131,2.808931,Entire home/apt,110,2,11,11/15/21,0.43,2,306,10,ATG-000087
25315343,Thalassa 2 - Barneda Premium,120045637,Rita,,Roses,42.26535,3.16103,Entire home/apt,47,1,1,9/20/21,0.29,101,210,1,HUTG-0102356
25315567,"Magnifique villa avec piscine, jacuzzi et vue mer",191204150,Jean-Bernard,,Roses,42.25107,3.18613,Entire home/apt,270,7,4,9/5/21,0.24,1,254,2,HUTG-046137
25321579,Maison de p√™cheur sur port de plaisance priv√©,191245681,David,,Roses,42.27033,3.14245,Entire home/apt,105,6,6,8/21/21,0.14,1,365,1,HUTG-028075
25322908,Les Corts de CAL VIRREI,110447745,Mone,,Palafrugell,41.91199,3.17838,Entire home/apt,120,6,9,8/16/21,0.22,1,362,1,HUTG-036508
25335672,Nano House,21726991,Silvia,,Palafrugell,41.920235,3.207852,Entire home/apt,457,5,0,,,181,364,0,
25357142,Apartment in Llagostera,191484158,Clara,,Llagostera,41.82552,2.89169,Entire home/apt,84,1,85,12/26/21,2,1,84,22,HUTG-037757
25361163,AMPURIABRAVA. Tr√©s beau DUPLEX  à 50 m de la mer.,190421048,Alif,,Castelló d'Empúries,42.24516,3.12929,Entire home/apt,100,10,2,8/25/18,0.05,2,365,0,
25361777,Encantadora casa de pescadors a 1a línea de mar,191508107,Neus,,L'Escala,42.12391,3.13601,Entire home/apt,126,2,68,11/12/21,1.56,6,238,17,HUTG-035972
25362497,Exceptional Villa with private pool in Torremirona,133375298,Empordà Villas,,Navata,42.23313,2.86719,Entire home/apt,337,7,0,,,6,358,0,HUTG-013462
25366780,Apartment in Empuriabrava with private pool,20931089,Rosesaparts,,Castelló d'Empúries,42.24803,3.13231,Entire home/apt,95,2,16,10/10/21,0.87,68,326,7,HUTG-034503
25367852,Casa con encanto para verdaderas vacaciones !!!,38078740,Daniel M.,,Castelló d'Empúries,42.25824,3.10012,Entire home/apt,215,7,6,8/31/21,0.15,6,101,1,
25370793,Encantador duplex en Playa de Pals,95157499,Santi,,Pals,41.9898,3.19328,Entire home/apt,210,3,5,8/24/21,0.11,1,365,2,
25388454,–ö–≤–∞—Ä—Ç–∏—Ä–∞  –Ω–∞ 1 –ª–∏–Ω–∏–∏ –º–æ—Ä—è.,191671214,Rima,,Blanes,41.66184,2.78351,Entire home/apt,100,3,23,11/6/21,0.56,1,268,9,HUTG-029144
25394509,Costa brava Appartement  proximit√©  Plage,47602141,Richard,,Palafrugell,41.92375,3.20646,Entire home/apt,80,3,11,8/7/21,0.27,1,364,4,
25394830,Casa Pepita,191395148,Luis,,El Port de la Selva,42.34076,3.20481,Entire home/apt,145,5,17,8/29/21,0.41,1,120,3,HUTG-054706
25395648,AS-6 House with communual pool and private garden,4629712,Immo Cala Marquesa,,Palafrugell,41.89159,3.17578,Entire home/apt,109,4,4,7/13/20,0.13,90,0,0,HUTG-045561
25399691,Fant√°stico y precioso √°tico. Con vistas al  Golf.,191741029,Juan Luis,,Pals,41.98325,3.20221,Entire home/apt,80,3,38,9/1/21,0.91,1,273,11,HUTG-036678
25401241,Caballito de mar,159699021,Jean,,Castelló d'Empúries,42.2501,3.13139,Entire home/apt,45,2,24,8/20/21,0.57,3,59,3,HUTG-043871
25401429,JOLIE STUDIO EMPURIABRAVA,159699021,Jean,,Castelló d'Empúries,42.25109,3.12967,Entire home/apt,45,8,2,4/3/21,0.05,3,0,1,HUTG-043871
25419104,"Peace and quiet, barbacue, forest and beach.",191888196,Andreu,,L'Escala,42.10486,3.15003,Entire home/apt,179,4,10,7/11/21,0.24,1,365,1,HUTG-036842
25421167,Location appartement vue mer  quartier paisible,58022460,Melanie,,Llançà,42.36819,3.16429,Entire home/apt,66,7,5,8/8/20,0.17,1,180,0,
25421339,"Dormir en una borda, típica de pastors de l‚Äôèpoca",191905400,Eudald,,Gombrén,42.26162,2.07144,Entire home/apt,248,2,0,,,2,265,0,PG-001012
25424027,Casa Muntaner,20677318,Renaud,,Begur,41.94697,3.19684,Entire home/apt,150,5,7,8/14/21,0.17,1,178,1,
25435089,"Catalunya Casas: Lovely Villa Llagostera, only 18 km to Costa Brava beaches!",65726695,CatalunyaCasas,,Llagostera,41.82949,2.8718,Entire home/apt,523,2,0,,,20,342,0,
25435312,Piso accesible en Colera con WiFi y camas dobles,49767244,Aurora,,Colera,42.40451,3.15054,Entire home/apt,125,3,23,8/7/21,0.59,2,0,5,hutg-036785
25435680,Calella de Palafrugell: appartement fonctionnel,21015315,Christine,,Palafrugell,41.89407,3.18119,Entire home/apt,90,7,7,8/24/21,0.17,1,88,2,HUTG-041820
25436866,"Renovated apartment in the area of Grifeu with three bedrooms, in Llançà",113356954,Company Turístic,,Llançà,42.38119,3.15395,Entire home/apt,119,1,0,,,107,42,0,HUTG-033270
25439950,"Maison crique de canyelles, 50m de la plage",192033096,Lionel,,Roses,42.24726,3.19554,Entire home/apt,200,7,2,8/3/19,0.05,1,173,0,
25443617,Apartment with terrace,192056302,Igor,,Lloret de Mar,41.70495,2.84834,Entire home/apt,30,2,62,12/24/21,1.48,1,84,13,HUTG-025257
25447188,"Apartment Calella de Palafrugell, Marineda AY-3",4629712,Immo Cala Marquesa,,Palafrugell,41.88861,3.1898,Entire home/apt,100,1,1,7/29/21,0.19,90,60,1,HUTG-022425
25447597,Apartamento B3 Cangusi,110407057,David,,Ribes de Freser,42.30065,2.16669,Entire home/apt,135,1,4,5/27/19,0.09,3,347,0,HUTG-025395
25448702,APPARTEMENT A 2 PAS DE LA PLAGE,192052905,Dupuis,,Roses,42.26247,3.15155,Entire home/apt,55,4,2,4/5/21,0.12,9,154,1,HUTG-037425
25450161,Casa Castillo,107179714,Alexandre,,Tossa de Mar,41.71921,2.90345,Entire home/apt,136,3,3,9/13/21,0.33,10,347,3,HUTG-029573
25452173,Estrella y Mar,73345108,Christophe,,Roses,42.26723,3.14788,Entire home/apt,100,7,5,8/14/21,0.12,1,108,1,
25465762,MAISON A 15 mns A PIED  DE LA PLAGE,192052905,Dupuis,,Roses,42.26479,3.1515,Entire home/apt,62,6,0,,,9,214,0,HUTB-043846
25466345,TR√àS BELLE MAISON AVEC VUES MAGNIFIQUES,192052905,Dupuis,,Roses,42.25187,3.18423,Entire home/apt,100,5,10,8/28/21,0.24,9,197,4,HUTB-045791
25466962,Susana Apartment!!!,21726991,Silvia,,Palafrugell,41.923801,3.17198,Entire home/apt,500,5,0,,,181,364,0,
25468193,HOUSE WITH COMMUNITY POOL AND GARDEN-8 people,37865833,Sa Punta Costa Brava S.L.,,Begur,41.97772,3.20449,Entire home/apt,186,4,4,8/10/19,0.1,51,0,0,HUTG-013699
25468726,"Can Grau, Catalan Masia in secluded countryside",43244832,Charming Villas Catalonia,,Vilademuls,42.18205,2.87765,Entire home/apt,500,4,7,12/26/21,0.38,3,352,3,HUTB-010023
25469371,Montecarlo in Lloret de Mar,192232778,Elena,,Lloret de Mar,41.71191,2.88205,Entire home/apt,199,32,0,,,1,89,0,
25472682,Appartement en 1ere ligne Empuria Brava,192219038,Francis,,Castelló d'Empúries,42.23947,3.12405,Entire home/apt,60,2,24,8/28/21,0.57,1,178,4,
25477506,ElEspigo,43427904,Virgili (Agencia Inmobiliaria),,L'Escala,42.11543,3.14894,Entire home/apt,63,7,1,8/18/18,0.02,12,0,0,HUTG-000001
25477513,L¬¥olla 1.1,43427904,Virgili (Agencia Inmobiliaria),,L'Escala,42.12643,3.13572,Entire home/apt,64,7,0,,,12,59,0,HUTG-000300
25483927,Casa del sol,25921528,Laurent,,Sant Climent Sescebes,42.39257,2.97607,Entire home/apt,90,2,31,9/13/20,0.72,1,364,0,
25494957,Villa San Francesc sea views,23730135,Home2Rent,,Blanes,41.68078,2.80748,Private room,826,30,1,8/22/21,0.23,9,243,1,
25496075,Apartamento de plta baja con zona comunitaria,192291909,Josep,,Llívia,42.46326,1.97337,Entire home/apt,85,7,15,8/27/21,0.4,1,260,4,HUTG-051208
25496459,Roses : joli petit appartement en bord de mer,29432969,Marie,,Roses,42.26528,3.15918,Entire home/apt,56,5,27,9/14/21,0.64,1,228,10,
25496637,APARTMENT ON THE BAY OF S'AGAR√ì WITH POOL AND PARKING IN PRESTIGIOUS AREA,109596426,Urbik Espai Immobiliari,,Sant Feliu de Guíxols,41.78472,3.04355,Entire home/apt,163,4,0,,,22,0,0,
25498353,Vista Roses Mar- Cap Ponent A1 Cap Ponent is a very exclusive house with views over the Ba,121627511,Vista Roses Mar,,Roses,42.25717,3.18594,Entire home/apt,295,1,8,11/4/21,0.19,24,0,3,HUTG-033079
25498836,La casa del piano,192435432,Maria,,Figueres,42.27122,2.961,Entire home/apt,186,2,25,11/28/21,0.61,1,338,4,HUTB-036329
25503199,27AVVII1. VORAMAR VII 1¬∫ B,122326504,Actual,,Castell-Platja d'Aro,41.81328,3.06701,Entire home/apt,69,7,0,,,100,357,0,HUTG-033975
25507837,"SANT SEBASTIA-3 - AT 50 METERS FROM THE BEACH, WIFI, BALCONY",127955218,Costa Brava Si,,Sant Feliu de Guíxols,41.78234,3.03547,Entire home/apt,7167,1,2,8/30/21,0.05,51,0,1,HUTG-035276
25511263,Villa Ricardo,118302277,Richard,,Cadaqués ,42.28012,3.2757,Entire home/apt,450,7,4,8/14/21,0.1,1,298,1,HUTG 034313
25512853,Discovering con fibra óptica! 9 personas,145107311,Jose Antonio,,Maçanet de Cabrenys,42.38736,2.75088,Entire home/apt,259,2,5,12/6/21,0.15,3,335,1,HUTG-041788
25517798,2. Apartment with incredible views of the Bay of Roses with community pool.,125245492,Xavi,,Roses,42.24595,3.1885,Entire home/apt,97,1,7,8/14/21,0.18,37,5,1,HUTG-012272
25517806,6. Apartment with incredible views of the Bay of Roses with community pool.,125245492,Xavi,,Roses,42.24552,3.18925,Entire home/apt,97,1,15,11/14/21,0.37,37,5,10,HUTG-012273
25529453,Delta - Barneda,120045637,Rita,,Roses,42.26467,3.1548,Entire home/apt,39,1,8,9/25/21,0.19,101,0,3,HUTG-00142506
25529457,Jardins I 22 - Barneda,120045637,Rita,,Roses,42.25209,3.1906,Entire home/apt,39,1,6,8/26/21,0.15,101,161,3,HUTG-00167044
25529460,Jardins III 4 1 2 - Barneda,120045637,Rita,,Roses,42.25279,3.18793,Entire home/apt,39,1,4,9/24/21,0.24,101,0,3,HUTG-00170816
25529462,Mileni II 4 Bjs 2 - Barneda Premium,120045637,Rita,,Roses,42.26575,3.16192,Entire home/apt,41,1,1,6/19/21,0.15,101,0,1,HUTG-00172710
25529466,Punta Pelegri 318 - Barneda,120045637,Rita,,Roses,42.26378,3.15792,Entire home/apt,30,1,9,9/25/21,0.29,101,175,5,HUTG-017322
25529472,Maritim 1 - Barneda Premium,120045637,Rita,,Roses,42.26603,3.16128,Entire home/apt,71,1,3,11/6/21,0.09,101,245,2,HUTG-00236609
25529476,Mediterraneo 2 36 - Barneda,120045637,Rita,,Roses,42.26991,3.14557,Entire home/apt,36,1,2,7/31/20,0.05,101,126,0,HUTG -008241
25529477,Mileni II 211 - Barneda Premium,120045637,Rita,,Roses,42.26591,3.162,Entire home/apt,52,1,1,7/20/19,0.03,101,193,0,HUTG-00172230
25529478,Royal Marine 1 bjs 6 - Barneda,120045637,Rita,,Roses,42.26799,3.13959,Entire home/apt,47,1,1,8/3/19,0.03,101,0,0,HUTG-01223004
25529482,Duplex house for rent in Canyelles Petites Roses-IBI 9,120045637,Rita,,Roses,42.2504,3.1941,Entire home/apt,53,1,6,8/19/21,0.15,101,0,2,HUTG-00237028
25529491,Proa - Barneda,120045637,Rita,,Roses,42.25767,3.18299,Entire home/apt,39,1,2,9/25/21,0.07,101,77,1,HUTG-00236811
25529495,Mileni II 4 Bjs 3 - Barneda Premium,120045637,Rita,,Roses,42.26613,3.16192,Entire home/apt,52,1,3,9/2/21,0.1,101,0,1,HUTG-00165081
25529516,Cap Mestral 1 - Barneda Premium,120045637,Rita,,Roses,42.26536,3.14688,Entire home/apt,47,1,3,9/15/20,0.1,101,182,0,HUTG-00167448
25529522,Olimpia - Barneda,120045637,Rita,,Roses,42.26577,3.15992,Entire home/apt,32,1,2,9/4/21,0.32,101,140,2,HUTG-01042478
25529566,Llevant - Barneda Premium,120045637,Rita,,Roses,42.26291,3.17539,Entire home/apt,47,1,3,8/28/21,0.1,101,0,1,HUTG-01103836
25529579,Residence de la Plage - Barneda Premium,120045637,Rita,,Roses,42.26436,3.16071,Entire home/apt,53,1,2,8/30/21,0.45,101,0,2,HUTG-00921489
25529602,Apartment rent overlooking the sea in Canyelles Petites-Roses-C.Rocosas,120045637,Rita,,Roses,42.2474,3.2004,Entire home/apt,41,1,28,10/29/21,0.68,101,0,11,HUTG-0262265
25529609,Duplex in Canyelles - Roses sea views for rent- Garbinell,120045637,Rita,,Roses,42.24991,3.19246,Entire home/apt,47,1,17,9/28/21,0.43,101,0,8,HUTG-02622783
25529644,Can Paramon - Barneda,120045637,Rita,,Roses,42.2571,3.18371,Entire home/apt,47,1,6,9/30/21,0.19,101,0,4,HUTG-033777
25532547,R.227 - RES.  CORONAS 30 - House in residential with pool.,113356954,Company Turístic,,Roses,42.25264,3.19024,Entire home/apt,93,1,2,8/28/21,0.39,107,206,2,HUTG-037286
25533303,"Adorable appt vue sur la mer, 5 min. de la plage",192658313,Yves,,Roses,42.2477,3.1927,Entire home/apt,85,7,8,8/14/21,0.19,2,344,2,HUTG-034620
25533939,Apartamento  a dos pasos de la playa!! (Margarita),9959015,Virginia,,Lloret de Mar,41.6965,2.83431,Entire home/apt,60,5,9,9/5/21,0.22,7,0,5,HUTG-011495
25535533,"La Barcada, muy c√©ntrico y con Parking HUTG020266",64073088,Fanny,,L'Escala,42.12341,3.13541,Entire home/apt,85,3,12,11/14/21,0.36,2,315,5,HUTG-020266
25536712,03AE103. ELYPALACE 10-3,122326504,Actual,,Castell-Platja d'Aro,41.81293,3.06748,Entire home/apt,49,7,0,,,100,128,0,HUTG-035001
25537292,Casa de los a√±os 30 con encanto HUTG-038410,186281210,Montse,,Banyoles,42.11612,2.76299,Entire home/apt,80,1,49,9/6/20,1.14,1,0,0,HUTG-038410
25537418,Moderna casa con jardín y piscina C,121671158,Marina,,Roses,42.2679,3.14287,Entire home/apt,185,5,7,8/14/19,0.17,2,167,0,HUTG-038444-04
25538313,Arquitecte Gaudi 2A,109461701,Habitatge,,Roses,42.25724,3.18199,Entire home/apt,120,3,2,10/30/21,0.37,10,170,2,hutb-028997
25542328,Masia Torre Lloreta S. XIII - Casa Puig Cargol,192716583,Espe,,Calonge,41.86928,3.07979,Entire home/apt,389,2,15,8/8/21,0.37,3,353,3,HUTG-035349
25544276,Villa GRAZIOZA: vue  mer et montagne,66313795,Pierre,,Calonge,41.86145,3.06462,Entire home/apt,135,7,2,8/21/21,0.12,1,83,1,HUTG-028436
25549830,"MIR. Semi-detached house with nice view, parking and communitary swimming pool.",125245492,Xavi,,Roses,42.25362,3.18746,Entire home/apt,7169,1,4,8/28/21,0.1,37,0,1,HUTG-015509
25559139,"Can Rinel, modern designer villa, Aiguablava",43244832,Charming Villas Catalonia,,Begur,41.92765,3.21496,Entire home/apt,820,4,3,7/18/20,0.07,3,190,0,HUTG-033410
25561829,"Alquiler solo por meses ,en Lloret de Mar!",192825068,Robin,,Lloret de Mar,41.70172,2.85418,Entire home/apt,98,31,0,,,1,365,0,
25563330,NEW APARTMENT CLOSE TO THE BEACH 2,1298586,Kristjan Y Ana,,Tossa de Mar,41.71828,2.92963,Entire home/apt,83,2,8,8/12/21,0.19,107,115,2,HUTG-015720
25568197,"EN EL CENTRO, CON PARKING, TERRAZA Y PATIO",40783381,Maria,,Sant Feliu de Guíxols,41.78408,3.02825,Entire home/apt,7192,7,2,8/22/18,0.05,25,0,0,HUTG-035268
25571468,POOL APARTMENT NEAR BEACH 3,1298586,Kristjan Y Ana,,Tossa de Mar,41.72152,2.93427,Entire home/apt,142,2,7,4/5/21,0.17,107,293,1,HUTG-029797
25575330,Club Villamar - Can Ribo,146108117,Club Villamar,,Tossa de Mar,41.74738,2.96383,Entire home/apt,136,7,0,,,147,198,0,HUTG-033127
25578647,Superbe villa avec grande piscine & vue imprenable,192908675,Laurie H√©lène,,Palau-saverdera,42.30756,3.15421,Entire home/apt,290,7,5,9/22/21,0.12,2,133,2,HUTG-049245
25581239,HOTEL BONSOL DESCANSO Y RELAX AL SOL 6,185674473,Federico,,Lloret de Mar,41.70439,2.85696,Private room,52,1,65,11/12/21,1.52,10,331,17,Exempt
25621073,Apartamento Fenals. –¢–û–õ–¨–ö–û –î–õ–Ø –†–£–°–°–ö–ò–• –°–ï–ú–ï–ô,18034091,Summer Dreams,,Lloret de Mar,41.69557,2.82358,Entire home/apt,114,7,1,6/11/18,0.02,33,363,0,HUTG-014987
25652739,"Apartamento ""El Mar, BOADELLA"" + PARKING",18034091,Summer Dreams,,Lloret de Mar,41.69325,2.82504,Entire home/apt,150,7,1,7/6/19,0.03,33,331,0,HUTG-015753
25656652,CASA  ANA - rustic private house in the hills,71816652,April,,Roses,42.25198,3.1871,Entire home/apt,200,5,24,9/18/21,0.59,9,0,10,HUTG-037196
25665962,Bright centric apartmnt (terrace&3bedr&parking),25406749,Carla,,Cadaqués ,42.29105,3.2771,Entire home/apt,180,2,31,12/5/21,0.73,1,83,11,HUTG-001137
25666258,MAS DE LES CANYES,193246336,Carmen,,Vilamalla,42.2166,2.97168,Entire home/apt,200,7,9,8/10/19,0.21,1,55,0,HUTG-034381
25675906,Can Joan,193288258,Joaquima,,L'Escala,42.12599,3.13207,Entire home/apt,75,3,43,10/12/21,1.01,1,163,10,HUTG-028364
25725665,Villa Nicole,176517479,Natali,,Lloret de Mar,41.71613,2.8491,Entire home/apt,280,31,0,,,1,263,0,
25730812,"Autenticitat, pau i benestar en un lloc màgic!",191905400,Eudald,,Gombrén,42.26265,2.06225,Entire home/apt,368,2,3,9/12/21,0.07,2,258,1,PG-001014
25730959,Apartament Platja d'Aro,15885347,Jordi,,Castell-Platja d'Aro,41.82104,3.07054,Entire home/apt,75,6,1,8/8/19,0.03,1,363,0,Exempt
25732791,Apartamento con Wifi y piscina en Pals Playa,25581214,Joan,,Pals,41.98676,3.18649,Entire home/apt,150,2,2,8/14/21,0.06,2,169,1,Exempt
25737004,apartamento El  Mirador con las mejores vistas!,193218484,Bart,,Tossa de Mar,41.71682,2.92825,Entire home/apt,110,7,12,9/5/19,0.29,1,0,0,HUTG-032725
25761331,"Apartamento
Begur 
Costa brava
Cap sa sal",193619639,Dom,,Begur,41.96502,3.22915,Entire home/apt,86,2,79,12/24/21,1.91,1,175,21,HUTG-035403
25762341,Calma i natura near Besalú,193623675,Nil,,Maià de Montcal,42.21088,2.72735,Entire home/apt,109,2,126,12/19/21,2.94,1,166,32,Exempt
25763254,Empuriabrava port mistral,193627837,Fran√ßois,,Castelló d'Empúries,42.24796,3.11111,Entire home/apt,74,6,12,8/27/21,0.29,1,354,1,Exempt
25769973,Bonito apartamento con vistas al mar /Ref.026,168560765,Goertz,,Castelló d'Empúries,42.23888,3.12431,Entire home/apt,97,7,2,8/29/20,0.05,22,244,0,HUTG-005730
25776720,Belle Villa de Charme/Calme/Grande Piscine/Vue Mer,27123455,Philippe,,Palau-saverdera,42.31039,3.13553,Entire home/apt,214,4,9,9/2/21,0.22,1,303,1,Exempt
25782100,Stunning home in Tossa de Mar with 5 Bedrooms,154047241,Novasol,,Tossa de Mar,41.716,2.93135,Entire home/apt,81,28,1,10/3/21,0.34,11,309,1,HUTG-019185
25795307,Playa for 4 y preciosa terraza,193847607,J.J.,,Castell-Platja d'Aro,41.82531,3.07234,Entire home/apt,80,3,19,9/24/21,0.46,1,164,5,HUTG-008381
25796090,APTO 5 PAX con PISCINA (centro de Llivia),193852726,Arantxa,,Llívia,42.46481,1.97817,Entire home/apt,149,2,16,12/7/21,0.39,1,138,4,Exempt
25796658,"Apartamento Palmeras, Fenals, Lloret de Mar",18034091,Summer Dreams,,Lloret de Mar,41.69698,2.82777,Entire home/apt,93,60,0,,,33,365,0,HUTG-021113
25804710,Experiencia única en Cadaqués !,193831882,Eduardo,,Cadaqués ,42.28154,3.2765,Entire home/apt,565,4,1,8/31/20,0.06,1,365,0,Exempt
25817213,Villa Maxima,99610169,William,,L'Escala,42.113411,3.130708,Private room,235,3,0,,,1,213,0,HUTG-032836
25822038,apartamento ana maria,86847780,Gina,,Castell-Platja d'Aro,41.81797,3.0548,Entire home/apt,120,5,1,8/12/18,0.02,11,179,0,HUTG-008250
25825161,014 Apartment with terrace ans see views,30469414,Blauhouse,,Llançà,42.38452,3.15207,Entire home/apt,70,1,8,7/31/21,0.19,55,107,1,HUTG025700
25827706,appartamentos,128981364,Vartan,,Lloret de Mar,41.70093,2.85447,Entire home/apt,314,7,3,8/19/19,0.07,1,0,0,Exempt
25829751,"Apartamento-Duplex renovado en Roses, Girona",189490644,Miquel&Ana,,Roses,42.2544,3.18787,Entire home/apt,204,4,1,1/2/20,0.04,1,154,0,HUTB-446787
25831831,Petit encant al costat del mar,194092651,Carme,,Torroella de Montgrí,42.0398,3.19541,Entire home/apt,70,2,43,9/12/21,1,1,177,9,HUTG-034685
25831982,Cozy apartment next to the beach. Recently renewed!,12346740,Raimon,,Calonge,41.84328,3.09682,Entire home/apt,197,2,18,9/5/21,0.43,60,73,5,HUTG-035321
25832791,Paseo Irla- Apartment for 6 pax sea view C16647,127300118,Nuria,,Sant Feliu de Guíxols,41.77558,3.02887,Entire home/apt,7166,1,0,,,51,0,0,HUTG-002816-73
25832895,JOAN I- Apartment. for 5 pax sea view C23205,127300118,Nuria,,Sant Feliu de Guíxols,41.78121,3.03723,Entire home/apt,105,1,0,,,51,316,0,HUTG 013519-64
25833098,CAOCA- Apartamento vista mar para 5 pax D27024,127300118,Nuria,,Sant Feliu de Guíxols,41.78853,3.04264,Entire home/apt,7169,1,0,,,51,0,0,HUTG- 004436-84
25833276,CAOCA - Apartment with sea view for 6 people D27032,127300118,Nuria,,Sant Feliu de Guíxols,41.78885,3.04234,Entire home/apt,103,1,0,,,51,316,0,HUTG-002611-64
25849079,Front line beach apartment in Roses for rent- Avda Rhode,120045637,Rita,,Roses,42.26425,3.17399,Entire home/apt,55,1,8,9/24/21,0.2,101,0,3,HUTG-00172634
25849083,Marines Mestral 2 5 - Barneda Premium,120045637,Rita,,Roses,42.26635,3.14653,Entire home/apt,50,1,0,,,101,49,0,HUTG-00167353
25849121,Amor - Barneda Premium,120045637,Rita,,Roses,42.25572,3.1842,Entire home/apt,65,1,8,10/2/21,0.24,101,0,4,HUTG-2799888
25849597,Apartment for 6 people in the center 50 mts beach E20452,127300118,Nuria,,Sant Feliu de Guíxols,41.78068824,3.029973758,Entire home/apt,7169,1,0,,,51,0,0,HUTG-20206-45
25850617,Les Teules - Barneda Premium,120045637,Rita,,Roses,42.25714,3.18725,Entire home/apt,61,1,7,10/26/21,0.24,101,168,6,HUTB-00652301
25851937,"Beautiful apartment with 2 bedrooms and sea views, right on the beach",180894699,Renate,,Roses,42.26264,3.15487,Entire home/apt,67,7,1,8/18/18,0.02,29,0,0,HUTG-015094
25852329,MIMOSES 1- Apartment 2/4 pax with pool E31052,127300118,Nuria,,Sant Feliu de Guíxols,41.79196,3.04918,Entire home/apt,89,1,0,,,51,227,0,HUTG-002810-67
25852512,Somni d'estiu amb WIFI,194243162,Montse,,Castell-Platja d'Aro,41.79499,3.04808,Entire home/apt,90,6,13,10/10/21,0.42,1,260,6,HUTG-028863
25859417,"Casanova del Monjo, una experiencia única",4093846,Gabriela,,Arbuciés,41.82467,2.4805,Entire home/apt,137,2,29,12/19/21,0.7,1,361,4,HUTG-036377
25860417,Bonito apartamento con vistas al canal / ref 241,168560765,Goertz,,Castelló d'Empúries,42.24791,3.12128,Entire home/apt,85,7,0,,,22,149,0,HUTG-019987
25860875,"Luz intimidad y espacio, a 100m del mar -LLAFRANCH",193731190,Solveig,,Palafrugell,41.89339,3.19141,Entire home/apt,164,2,65,11/3/21,1.52,1,65,15,HUTG-009864
